scope,layer,matrix,rate,rank_total,rank_keep,rank_truncated,loss,relative_loss,loss_definition
matrix,24,up,0.7,1536,460,1076,3.198881106269294,0.4814799804851455,spectral_norm_discarded_residual
matrix,24,up,0.8,1536,307,1229,3.481000642669012,0.5239432369700459,spectral_norm_discarded_residual
matrix,24,up,0.85,1536,230,1306,3.637880468124993,0.5475560230629779,spectral_norm_discarded_residual
matrix,24,up,0.9,1536,153,1383,3.8186596927083016,0.5747660301351081,spectral_norm_discarded_residual
matrix,25,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,25,down,0.1,1536,1382,154,1.5276061575537536,0.26479355201302457,spectral_norm_discarded_residual
matrix,25,down,0.2,1536,1228,308,1.9026517086049983,0.3298035306246398,spectral_norm_discarded_residual
matrix,25,down,0.3,1536,1075,461,2.187721444785066,0.37921720157724575,spectral_norm_discarded_residual
matrix,25,down,0.4,1536,921,615,2.446461032924142,0.4240668339585699,spectral_norm_discarded_residual
matrix,25,down,0.5,1536,768,768,2.6927974333835456,0.466766511585035,spectral_norm_discarded_residual
matrix,25,down,0.6,1536,614,922,2.9417462186562005,0.5099190170889639,spectral_norm_discarded_residual
matrix,25,down,0.7,1536,460,1076,3.2021877419619904,0.5550636610188221,spectral_norm_discarded_residual
matrix,25,down,0.8,1536,307,1229,3.4849958938344763,0.6040853114633801,spectral_norm_discarded_residual
matrix,25,down,0.85,1536,230,1306,3.641509632115203,0.631215228748184,spectral_norm_discarded_residual
matrix,25,down,0.9,1536,153,1383,3.8214050522606726,0.6623981007572072,spectral_norm_discarded_residual
matrix,25,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,25,gate,0.1,1536,1382,154,1.5535026743719778,0.15686944929199526,spectral_norm_discarded_residual
matrix,25,gate,0.2,1536,1228,308,1.8223855588970717,0.18402068032321714,spectral_norm_discarded_residual
matrix,25,gate,0.3,1536,1075,461,2.0457012807738275,0.20657063462130865,spectral_norm_discarded_residual
matrix,25,gate,0.4,1536,921,615,2.2613489844573857,0.2283462884878839,spectral_norm_discarded_residual
matrix,25,gate,0.5,1536,768,768,2.4749522476323853,0.24991549902997792,spectral_norm_discarded_residual
matrix,25,gate,0.6,1536,614,922,2.697299416442105,0.27236765086609593,spectral_norm_discarded_residual
matrix,25,gate,0.7,1536,460,1076,2.9408685283619684,0.29696275010971684,spectral_norm_discarded_residual
matrix,25,gate,0.8,1536,307,1229,3.212860857203349,0.32442796632136156,spectral_norm_discarded_residual
matrix,25,gate,0.85,1536,230,1306,3.3776997541301528,0.34107305320108716,spectral_norm_discarded_residual
matrix,25,gate,0.9,1536,153,1383,3.5748521478032487,0.3609810893649772,spectral_norm_discarded_residual
matrix,25,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,25,up,0.1,1536,1382,154,1.7082523461844974,0.2610577561596462,spectral_norm_discarded_residual
matrix,25,up,0.2,1536,1228,308,2.0247955234692414,0.30943237234218735,spectral_norm_discarded_residual
matrix,25,up,0.3,1536,1075,461,2.2764431644287653,0.347889552651932,spectral_norm_discarded_residual
matrix,25,up,0.4,1536,921,615,2.514670031290713,0.3842957495811098,spectral_norm_discarded_residual
matrix,25,up,0.5,1536,768,768,2.748102918872422,0.41996932320860136,spectral_norm_discarded_residual
matrix,25,up,0.6,1536,614,922,2.991087828455924,0.4571026515591849,spectral_norm_discarded_residual
matrix,25,up,0.7,1536,460,1076,3.2425056295345778,0.49552470738412496,spectral_norm_discarded_residual
matrix,25,up,0.8,1536,307,1229,3.524115765743939,0.538560802393643,spectral_norm_discarded_residual
matrix,25,up,0.85,1536,230,1306,3.684235048790759,0.5630304779913136,spectral_norm_discarded_residual
matrix,25,up,0.9,1536,153,1383,3.864577053990489,0.5905906211539608,spectral_norm_discarded_residual
matrix,26,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,26,down,0.1,1536,1382,154,1.6447275431213284,0.29697672961283944,spectral_norm_discarded_residual
matrix,26,down,0.2,1536,1228,308,1.9433112796629657,0.3508898667549563,spectral_norm_discarded_residual
matrix,26,down,0.3,1536,1075,461,2.19715658723595,0.3967249046527981,spectral_norm_discarded_residual
matrix,26,down,0.4,1536,921,615,2.43231986341615,0.4391866612988256,spectral_norm_discarded_residual
matrix,26,down,0.5,1536,768,768,2.6707537731967426,0.48223897294252976,spectral_norm_discarded_residual
matrix,26,down,0.6,1536,614,922,2.9089803730148653,0.5252538521039192,spectral_norm_discarded_residual
matrix,26,down,0.7,1536,460,1076,3.1596437658421808,0.5705143543353354,spectral_norm_discarded_residual
matrix,26,down,0.8,1536,307,1229,3.4305702088221097,0.6194336111072659,spectral_norm_discarded_residual
matrix,26,down,0.85,1536,230,1306,3.5876419229126,0.6477949309868806,spectral_norm_discarded_residual
matrix,26,down,0.9,1536,153,1383,3.758005580662762,0.6785562823943653,spectral_norm_discarded_residual
matrix,26,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,26,gate,0.1,1536,1382,154,1.5658622534594306,0.1330462872467857,spectral_norm_discarded_residual
matrix,26,gate,0.2,1536,1228,308,1.7983655631929611,0.15280134684049798,spectral_norm_discarded_residual
matrix,26,gate,0.3,1536,1075,461,2.002352675959922,0.17013347675159088,spectral_norm_discarded_residual
matrix,26,gate,0.4,1536,921,615,2.197024634597109,0.1866741279298898,spectral_norm_discarded_residual
matrix,26,gate,0.5,1536,768,768,2.395831312272114,0.20356609290707176,spectral_norm_discarded_residual
matrix,26,gate,0.6,1536,614,922,2.60948454414586,0.22171952191800676,spectral_norm_discarded_residual
matrix,26,gate,0.7,1536,460,1076,2.841410016360268,0.24142548451332005,spectral_norm_discarded_residual
matrix,26,gate,0.8,1536,307,1229,3.1095643648195654,0.2642096983819218,spectral_norm_discarded_residual
matrix,26,gate,0.85,1536,230,1306,3.2723874467499434,0.27804425278225703,spectral_norm_discarded_residual
matrix,26,gate,0.9,1536,153,1383,3.474206635096186,0.29519218111714424,spectral_norm_discarded_residual
matrix,26,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,26,up,0.1,1536,1382,154,1.750289438106722,0.12063164683378659,spectral_norm_discarded_residual
matrix,26,up,0.2,1536,1228,308,2.0393768923420987,0.14055583475616956,spectral_norm_discarded_residual
matrix,26,up,0.3,1536,1075,461,2.277989578641538,0.15700125268365864,spectral_norm_discarded_residual
matrix,26,up,0.4,1536,921,615,2.5111508873180135,0.17307095637448847,spectral_norm_discarded_residual
matrix,26,up,0.5,1536,768,768,2.7404760230979406,0.18887626730605542,spectral_norm_discarded_residual
matrix,26,up,0.6,1536,614,922,2.979292443024952,0.2053357267528923,spectral_norm_discarded_residual
matrix,26,up,0.7,1536,460,1076,3.233741025898623,0.22287257004195213,spectral_norm_discarded_residual
matrix,26,up,0.8,1536,307,1229,3.516405305116951,0.24235406650808866,spectral_norm_discarded_residual
matrix,26,up,0.85,1536,230,1306,3.67930370477003,0.25358118231471505,spectral_norm_discarded_residual
matrix,26,up,0.9,1536,153,1383,3.865846450233975,0.2664378893828631,spectral_norm_discarded_residual
matrix,27,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,27,down,0.1,1536,1382,154,1.4619386445264042,0.1950444187250096,spectral_norm_discarded_residual
matrix,27,down,0.2,1536,1228,308,1.6615405862720463,0.22167429464348481,spectral_norm_discarded_residual
matrix,27,down,0.3,1536,1075,461,1.8409518009999424,0.2456104264506349,spectral_norm_discarded_residual
matrix,27,down,0.4,1536,921,615,2.018765271114604,0.26933339529740624,spectral_norm_discarded_residual
matrix,27,down,0.5,1536,768,768,2.20183379596223,0.29375746682013243,spectral_norm_discarded_residual
matrix,27,down,0.6,1536,614,922,2.394382066653047,0.31944627782051627,spectral_norm_discarded_residual
matrix,27,down,0.7,1536,460,1076,2.6059238549107286,0.34766910733613854,spectral_norm_discarded_residual
matrix,27,down,0.8,1536,307,1229,2.8516973536727974,0.3804589575692779,spectral_norm_discarded_residual
matrix,27,down,0.85,1536,230,1306,3.004415543638161,0.4008338417698248,spectral_norm_discarded_residual
matrix,27,down,0.9,1536,153,1383,3.200967591939852,0.42705681641636506,spectral_norm_discarded_residual
matrix,27,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,27,gate,0.1,1536,1382,154,1.6740024344932183,0.10793502188212159,spectral_norm_discarded_residual
matrix,27,gate,0.2,1536,1228,308,1.8989863308353745,0.1224413578792775,spectral_norm_discarded_residual
matrix,27,gate,0.3,1536,1075,461,2.0861981523454967,0.13451225552848203,spectral_norm_discarded_residual
matrix,27,gate,0.4,1536,921,615,2.2662671507297003,0.14612260380540953,spectral_norm_discarded_residual
matrix,27,gate,0.5,1536,768,768,2.443405601372665,0.15754399851329814,spectral_norm_discarded_residual
matrix,27,gate,0.6,1536,614,922,2.62683699288794,0.16937114454911797,spectral_norm_discarded_residual
matrix,27,gate,0.7,1536,460,1076,2.8258134006724864,0.1822005900061389,spectral_norm_discarded_residual
matrix,27,gate,0.8,1536,307,1229,3.0550534458580385,0.196981350645147,spectral_norm_discarded_residual
matrix,27,gate,0.85,1536,230,1306,3.189775707212945,0.20566786741939105,spectral_norm_discarded_residual
matrix,27,gate,0.9,1536,153,1383,3.364878665638416,0.21695801924942654,spectral_norm_discarded_residual
matrix,27,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,27,up,0.1,1536,1382,154,1.7011672131394597,0.14584856439379465,spectral_norm_discarded_residual
matrix,27,up,0.2,1536,1228,308,1.9413179083370278,0.16643774214316953,spectral_norm_discarded_residual
matrix,27,up,0.3,1536,1075,461,2.1457245763075337,0.1839624268688993,spectral_norm_discarded_residual
matrix,27,up,0.4,1536,921,615,2.3441380018001627,0.20097328449714513,spectral_norm_discarded_residual
matrix,27,up,0.5,1536,768,768,2.541629208566589,0.21790507624860067,spectral_norm_discarded_residual
matrix,27,up,0.6,1536,614,922,2.7444810720508332,0.2352964607317189,spectral_norm_discarded_residual
matrix,27,up,0.7,1536,460,1076,2.9667129948359863,0.2543493831313173,spectral_norm_discarded_residual
matrix,27,up,0.8,1536,307,1229,3.2109635130075826,0.27529005677739904,spectral_norm_discarded_residual
matrix,27,up,0.85,1536,230,1306,3.3506234512684374,0.2872637189437894,spectral_norm_discarded_residual
matrix,27,up,0.9,1536,153,1383,3.5171298798122477,0.301539049068825,spectral_norm_discarded_residual
